"VOCABULARY_ID","id","ICD_CODE","ICD_DESCRIPTION","PheCode","PheCode_Description"
"ICD10CM",75046,"Q27.1","Congenital renal artery stenosis",747.2,"Congenital anomalies of peripheral vascular system"
"ICD9CM",75047,747.6,"Other congenital anomalies of peripheral vascular system",747.2,"Congenital anomalies of peripheral vascular system"
"ICD10CM",75048,"Q27.32","Arteriovenous malformation of vessel of lower limb",747.2,"Congenital anomalies of peripheral vascular system"
"ICD10CM",75049,"Q27.34","Arteriovenous malformation of renal vessel",747.2,"Congenital anomalies of peripheral vascular system"
"ICD9CM",75050,747.64,"Lower limb vessel anomaly",747.2,"Congenital anomalies of peripheral vascular system"
"ICD10CM",75051,"Q27","Other congenital malformations of peripheral vascular system",747.2,"Congenital anomalies of peripheral vascular system"
"ICD9CM",75052,747.63,"Upper limb vessel anomaly",747.2,"Congenital anomalies of peripheral vascular system"
"ICD10CM",75053,"Q27.33","Arteriovenous malformation of digestive system vessel",747.2,"Congenital anomalies of peripheral vascular system"
"ICD9CM",75054,747.60,"Anomaly of the peripheral vascular system, unspecified site",747.2,"Congenital anomalies of peripheral vascular system"
"ICD9CM",75055,747.62,"Renal vessel anomaly",747.2,"Congenital anomalies of peripheral vascular system"
"ICD10CM",75056,"Q27.2","Other congenital malformations of renal artery",747.2,"Congenital anomalies of peripheral vascular system"
"ICD10CM",75057,"Q27.39","Arteriovenous malformation, other site",747.2,"Congenital anomalies of peripheral vascular system"
"ICD10CM",75058,"Q27.31","Arteriovenous malformation of vessel of upper limb",747.2,"Congenital anomalies of peripheral vascular system"
"ICD9CM",75059,747.69,"Anomalies of other specified sites of peripheral vascular system",747.2,"Congenital anomalies of peripheral vascular system"
"ICD10CM",75060,"Q27.8","Other specified congenital malformations of peripheral vascular system",747.2,"Congenital anomalies of peripheral vascular system"
"ICD10CM",75061,"Q28.3","Other malformations of cerebral vessels",747.2,"Congenital anomalies of peripheral vascular system"
"ICD9CM",75062,747.61,"Gastrointestinal vessel anomaly",747.2,"Congenital anomalies of peripheral vascular system"
"SNOMEDCT_U",75063,3220100011,"Congenital anomaly of gastrointestinal vessel",747.2,"Congenital anomalies of peripheral vascular system"
"SNOMEDCT_U",75064,268190004,"Congenital peripheral aneurysm",747.2,"Congenital anomalies of peripheral vascular system"
"SNOMEDCT_U",75065,32194006,"Anomalous pulmonary venous drainage to hepatic veins",747.2,"Congenital anomalies of peripheral vascular system"
"SNOMEDCT_U",75066,60091004,"Congenital stricture of artery",747.2,"Congenital anomalies of peripheral vascular system"
"SNOMEDCT_U",75067,204482005,"Congenital varix",747.2,"Congenital anomalies of peripheral vascular system"
"SNOMEDCT_U",75068,46395002,"Multiple renal arteries",747.2,"Congenital anomalies of peripheral vascular system"
"SNOMEDCT_U",75069,204461004,"Portal vein-hepatic artery fistula",747.2,"Congenital anomalies of peripheral vascular system"
"SNOMEDCT_U",75070,65587001,"Congenital anomaly of cerebrovascular system",747.2,"Congenital anomalies of peripheral vascular system"
"SNOMEDCT_U",75071,234142008,"Cerebral arteriovenous malformation",747.2,"Congenital anomalies of peripheral vascular system"
"SNOMEDCT_U",75072,271432005,"Congenital renal artery stenosis",747.2,"Congenital anomalies of peripheral vascular system"
"ICD9CM",75073,748.4,"Congenital cystic lung",748,"Anomalies of respiratory system, congenital"
"ICD9CM",75074,748.60,"Anomaly of lung, unspecified",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75075,"Q32.4","Other congenital malformations of bronchus",748,"Anomalies of respiratory system, congenital"
"ICD9CM",75076,748.61,"Congenital bronchiectasis",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75077,"Q33.0","Congenital cystic lung",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75078,"Q31","Congenital malformations of larynx",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75079,"Z87.75","Personal history of (corrected) congenital malformations of respiratory system",748,"Anomalies of respiratory system, congenital"
"ICD9CM",75080,748.5,"Agenesis, hypoplasia, and dysplasia of lung",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75081,"Q31.9","Congenital malformation of larynx, unspecified",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75082,"Q33.3","Agenesis of lung",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75083,"Q34","Other congenital malformations of respiratory system",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75084,"Q31.3","Laryngocele",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75085,"Q32.1","Other congenital malformations of trachea",748,"Anomalies of respiratory system, congenital"
"ICD9CM",75086,748.69,"Other congenital anomalies of lung",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75087,"Q33.8","Other congenital malformations of lung",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75088,"Q31.5","Congenital laryngomalacia",748,"Anomalies of respiratory system, congenital"
"ICD9CM",75089,"V13.66","Personal history of (corrected) congenital malformations of respiratory system",748,"Anomalies of respiratory system, congenital"
"ICD9CM",75090,748.9,"Unspecified anomaly of respiratory system",748,"Anomalies of respiratory system, congenital"
"ICD9CM",75091,748.2,"Web of larynx",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75092,"Q34.9","Congenital malformation of respiratory system, unspecified",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75093,"Q33.6","Congenital hypoplasia and dysplasia of lung",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75094,"Q33.1","Accessory lobe of lung",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75095,"Q31.0","Web of larynx",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75096,"Q33.2","Sequestration of lung",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75097,"Q32.0","Congenital tracheomalacia",748,"Anomalies of respiratory system, congenital"
"ICD9CM",75098,748,"Anomalies of respiratory system, congenital",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75099,"Q33.5","Ectopic tissue in lung",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75100,"Q31.2","Laryngeal hypoplasia",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75101,"Q33","Congenital malformations of lung",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75102,"Q33.4","Congenital bronchiectasis",748,"Anomalies of respiratory system, congenital"
"ICD9CM",75103,748.3,"Other anomalies of larynx, trachea, and bronchus",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75104,"Q31.1","Congenital subglottic stenosis",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75105,"Q32.2","Congenital bronchomalacia",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75106,"Q32.3","Congenital stenosis of bronchus",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75107,"Q32","Congenital malformations of trachea and bronchus",748,"Anomalies of respiratory system, congenital"
"ICD9CM",75108,748.6,"Congenital other anomalies of lung",748,"Anomalies of respiratory system, congenital"
"ICD10CM",75109,"Q34.1","Congenital cyst of mediastinum",748,"Anomalies of respiratory system, congenital"
